source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes,listing_url,opportunity_score,recommendation,gross_profit_per_unit,gross_margin,monthly_gross_profit,demand_score,competition_score,profitability_score,risk_score,risk_control_score,key_flags,brand_moat_reason,hard_stop_reason,archive_key,archive_first_seen,archive_last_seen,archive_seen_count,archive_best_score,archive_latest_score,archive_best_recommendation,archive_latest_recommendation,archive_status,archive_last_run_id,research_status,archive_notes
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0DY9SNVYT,,"CiLoN Disposable Toilet Brush, Toilet Wand Cleaning System, Bowl Scrubber | Flip-Top Hands-Free Wall-Mounted Toilet Bowl Brush & Holder with 30 Disposable Cleaning-Fluid Scrubbing Pads for Hygienic Use",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,16.99,4.76,1.36,6.58,0.15,1749.0,437.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DY9SNVYT; brand CiLoN,https://www.amazon.com/dp/B0DY9SNVYT,44.1,Reject,1.74,0.1025,3045.88,87.3,28.3,5.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0F1FT6GD9,,"1-1/16“ Boat Prop Wrench & PMPS-1-DP Prop Stop Block Kit, 91-859046Q4 Polymer Propeller Wrench - Works for Mercury Mercruiser Alpha, Fits All Outboard & Stern Drive Applications Light-Weight, Yellow",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,19.6,5.49,1.57,4.89,0.15,217.0,58.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F1FT6GD9; brand Yoursme,https://www.amazon.com/dp/B0F1FT6GD9,43.9,Reject,4.71,0.2403,1022.07,40.1,54.3,0.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B0DS5W3HN9,,"Party Desserts Electric Smores Maker Tabletop Indoor Kit, Indoor Marshmallow Roaster, Smores Station with 4 Compartment Trays & 4 Forks, Great Gift for Adults and Kids in Holidays and Parties (Brown)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.99,6.72,1.92,6.77,0.15,515.0,419.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DS5W3HN9; brand Party Desserts,https://www.amazon.com/dp/B0DS5W3HN9,43.8,Reject,4.98,0.2076,2565.47,87.3,28.3,4.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0DG5LNC46,,"Grout Cleaner Brush with Long Handle, Floor Scrub Brush for Shower Tile, Bathroom Crevice Cleaning Brushes with Heavy Duty Stiff Bristles",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,12.99,3.64,1.04,4.57,0.15,1311.0,534.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DG5LNC46; brand KalTell,https://www.amazon.com/dp/B0DG5LNC46,43.7,Reject,1.79,0.1379,2348.66,87.3,28.3,3.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Backpacking Stoves,19450135011,Backpacking Stoves,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,B08NLVKHPP,,"Kuvik Titanium Wood Stove - Ultralight and Compact Stove for Backpacking | Packs Flat, Easy Setup, Ultralight Titanium, High Strength, Corrosion Resistant, Burns Natural Fuels, Carrying Case Included",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,US,39.99,11.2,3.2,4.45,0.15,285.0,465.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08NLVKHPP; brand Kuvik,https://www.amazon.com/dp/B08NLVKHPP,43.6,Reject,15.14,0.3786,4315.33,51.5,24.3,46.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0DLWHGGCS,,DEBETOOL 6-Piece Bamboo Dish Brush Set with Coconut Sponge,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,14.99,4.2,1.2,5.35,0.15,2368.0,512.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DLWHGGCS; brand DEBETOOL,https://www.amazon.com/dp/B0DLWHGGCS,43.5,Reject,1.99,0.1329,4715.87,87.3,24.3,10.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B0CZRT8TJ4,,"Gocozer Boat Cup Holder with Rubber Tab, Universal Boat Storage Organizer - 2 Ways Installation: Drill or Adhesive",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,26.59,7.45,2.13,6.59,0.15,588.0,450.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CZRT8TJ4; brand Gocozer,https://www.amazon.com/dp/B0CZRT8TJ4,43.5,Reject,6.43,0.2419,3781.72,87.3,24.3,10.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0BGR1DQF8,,"Hicavar 20 Foot High Ceiling Fan, Cobweb Duster with 5-12ft Extension Pole | Extendable, Reusable Feather, Window Cleaning Squeegee Kit",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,45.99,12.88,3.68,12.8,0.15,1629.0,1007.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BGR1DQF8; brand Hicavar,https://www.amazon.com/dp/B0BGR1DQF8,43.3,Reject,9.73,0.2116,15852.61,87.3,14.3,29.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B09PZP6LG4,,"Gloffer Indoor Broom, Soft Bristles for Hardwood Floors, 55-Inch Handle | Soft bristles, 12-inch angled head and adjustable 55-inch handle for easy indoor sweeping on hardwood, laminate and tile.",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,16.99,4.76,1.36,6.21,0.15,534.0,653.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09PZP6LG4; brand Gloffer,https://www.amazon.com/dp/B09PZP6LG4,43.1,Reject,2.11,0.1243,1127.54,87.3,28.3,0.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Pitters,678503011,Pitters,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,B0D9XPJMZ9,,"Zattic Cherry Pitter, 304 Stainless Steel Cherry Pit Remover and Corer for Large & Small Cherries, Heavy Duty, Dishwasher-Safe, Time-Saving, Effortless to Use Cherry Stoner (Press-Type)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,US,15.99,4.48,1.28,4.46,0.15,234.0,125.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D9XPJMZ9; brand Zattic,https://www.amazon.com/dp/B0D9XPJMZ9,43.1,Reject,3.37,0.2109,788.93,43.0,50.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0C65B5VXC,,"WORKPRO 2-Pack Magnetic Wrench Organizer, 12-Piece Wrench Holder Set",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.99,4.76,1.36,5.73,0.15,1518.0,782.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C65B5VXC; brand WORKPRO,https://www.amazon.com/dp/B0C65B5VXC,43.1,Reject,2.59,0.1525,3933.9,87.3,24.3,8.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0FL2B8Z9W,,Floor Scrub Brush with Long Handle & Squeegee for Bathroom,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,13.99,3.92,1.12,6.59,0.15,1218.0,437.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FL2B8Z9W; brand EHADOO,https://www.amazon.com/dp/B0FL2B8Z9W,43.0,Reject,0.26,0.0187,318.51,87.3,28.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0C7TLXMS5,,"Professional Waiter Corkscrew Wine Key for Bartenders Set of 3,With Long Rosewood Handle Stainless Steel Handle Wine Opener for Bar Restaurant Waiters, Sommelier, Bartend (Rose Wood 3 Packs)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,21.59,6.05,1.73,3.75,0.15,933.0,1003.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C7TLXMS5; brand Kit-Home,https://www.amazon.com/dp/B0C7TLXMS5,42.9,Reject,6.82,0.316,6364.46,87.3,14.3,27.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0F17JYBJ3,,"Cobweb Duster with Extension Pole, Washable Cleaning Duster Set with 2 Duster Heads, Corner Brush, 15-110-Inch Telescoping Pole for high Ceiling Fans, Long Duster for high Ceilings，Spider Web Brush",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,13.98,3.91,1.12,5.75,0.15,3340.0,487.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F17JYBJ3; brand FAMYLI,https://www.amazon.com/dp/B0F17JYBJ3,42.9,Reject,1.1,0.0789,3684.02,87.3,24.3,7.7,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0D1Y4B8DQ,,"5.5 Inch Extra Large 16-Slice Apple Corer, Heavy Duty Divider Wedger Cutter",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,17.99,5.04,1.44,4.9,0.15,887.0,579.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D1Y4B8DQ; brand LIIGEMI,https://www.amazon.com/dp/B0D1Y4B8DQ,42.8,Reject,3.91,0.2174,3469.5,87.3,24.3,7.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B07YFPMDWC,,"Stainless Steel Toilet Brush and Holder Set, Splash Guard (Brushed Gold)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,28.88,8.09,2.31,6.51,0.15,1882.0,1045.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07YFPMDWC; brand Novsix,https://www.amazon.com/dp/B07YFPMDWC,42.8,Reject,7.64,0.2645,14374.72,87.3,14.3,27.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B0D92YV3SM,,Chef‘n 2-in-1 Cheese Slicer and Storage Container | Integrated Lid Keeps Cheese Fresh | Ideal Gift for the Cheese Lover,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,19.99,5.6,1.6,4.48,0.15,295.0,253.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D92YV3SM; brand Chef’n,https://www.amazon.com/dp/B0D92YV3SM,42.8,Reject,5.31,0.2657,1566.89,53.1,42.8,4.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0FD3SN31M,,"Loyoda Toilet Safety Frame for Seniors, Adjustable Toilet Safety Rail",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,44.99,12.6,3.6,14.07,0.15,1895.0,878.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FD3SN31M; brand Loyoda,https://www.amazon.com/dp/B0FD3SN31M,42.6,Reject,7.97,0.1772,15105.99,87.3,14.3,25.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B001F0RCKU,,"Swiffer 360 Dusters Extender Kit, 3 Unscented Dusters With Extendable handle (Packaging May Vary)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,18.47,5.17,1.48,3.5,0.15,1313.0,1799.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B001F0RCKU; brand Swiffer,https://www.amazon.com/dp/B001F0RCKU,42.6,Reject,5.55,0.3005,7286.49,87.3,14.3,25.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0CG94679C,,"Obsoorth Apple Slicer and Corer,12 Blades Stainless Steel Apple Corer | 2-in-1 Apple Corer and Slicer,Super Sharp Blades ,Evenly Apple Cutter,Stainless Steel Handle,Dishwasher Safe",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,13.99,3.92,1.12,4.46,0.15,336.0,217.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CG94679C; brand Obsoorth,https://www.amazon.com/dp/B0CG94679C,42.5,Reject,2.39,0.1709,803.54,60.0,40.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Cleaning Tools,3398891,Cleaning Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,B07KCM8JLJ,,"Medium Boat Deck Brush, Heavy-Duty Marine Brush Head, 8“ Bristle",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,US,29.99,8.4,2.4,5.94,0.15,404.0,533.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07KCM8JLJ; brand Better Boat,https://www.amazon.com/dp/B07KCM8JLJ,42.3,Reject,8.75,0.2918,3535.61,71.3,24.3,20.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B09G5PWSBB,,"Apple Slicer, HEAVY DUTY Apple Corer, 12-Blade Stainless Steel Apple Cutter Divider Pitter ，Sturdy and Sharp",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,16.88,4.73,1.35,4.47,0.15,555.0,709.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09G5PWSBB; brand YUEJUJJ,https://www.amazon.com/dp/B09G5PWSBB,42.1,Reject,3.8,0.225,2107.89,87.3,24.3,3.2,22.0,78.0,brand moat: Apple; supplier quote required; estimated profit is not a rejection gate; review count above 600,brand moat: Apple,,,,,,,,,,,,,
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0FHBB78FD,,"LFBEAR Disposable Toilet Cleaning System - Toilet Brush Kit with 36 High-Performance Refills, Wall Mounted Toilet Brush and Holder for Deep Cleaning Bathroom (Toilet Brush+18 Refills)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,13.98,3.91,1.12,6.22,0.15,3151.0,673.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FHBB78FD; brand LFBEAR,https://www.amazon.com/dp/B0FHBB78FD,42.0,Reject,0.63,0.0453,1994.58,87.3,24.3,2.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B071GZM6SK,,"Repour Wine Saver and Stopper - Removes Oxygen, Preserving and Keeping Wine As Fresh As The Day The Bottle Was Opened (10-Pack)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,19.99,5.6,1.6,4.18,0.15,764.0,1072.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B071GZM6SK; brand Repour,https://www.amazon.com/dp/B071GZM6SK,42.0,Reject,5.61,0.2807,4287.19,87.3,18.3,14.7,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Backpacking Stoves,19450135011,Backpacking Stoves,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,B007DBD3IU,,Solo Stove Lite - Portable Camping Hiking and Survival Stove | Powerful Efficient Wood Burning and Low Smoke | Gassification Rocket Stove for Quick Boil | Compact 4.2 Inches and Lightweight 9 Ounces,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,US,29.99,8.4,2.4,5.4,0.15,477.0,1495.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B007DBD3IU; brand Solo Stove,https://www.amazon.com/dp/B007DBD3IU,42.0,Reject,9.29,0.3098,4432.05,83.5,14.3,26.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B07C1J4BWD,,Ourokhome Zucchini Noodle Maker Spaghetti Spiralizer - 5 Blades Vegetable Slicer for Veggie Noodles and Curly Chips,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,24.99,7.0,2.0,6.59,0.15,979.0,1550.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07C1J4BWD; brand Ourokhome,https://www.amazon.com/dp/B07C1J4BWD,41.9,Reject,5.65,0.2262,5532.82,87.3,18.3,14.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B07Q887FF9,,"SEAFLO Marine Boat Deck Rectangular Access Hatch - White/Black, Lock and Key/Regular",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,44.99,12.6,3.6,6.75,0.15,361.0,1850.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07Q887FF9; brand SEAFLO,https://www.amazon.com/dp/B07Q887FF9,41.9,Reject,15.29,0.3399,5520.23,64.1,14.3,45.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B08DMMXY17,,"Wine Bottle Opener Corkscrew Set – Luxiluxy [2024 upgraded, does NOT break!] Including Foil Cutter, Bottle Stopper, Opener Stand and Extra Spiral - corkscrews wine opener set- wine opener kit",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,29.99,8.4,2.4,6.19,0.15,461.0,2484.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08DMMXY17; brand Luxiluxy,https://www.amazon.com/dp/B08DMMXY17,41.7,Reject,8.5,0.2835,3919.19,80.8,18.3,19.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
