source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0DRFBSY9L,,"MELOTOUGH 7-Pocket Technician Pouch-Small Pocket Tool Belt Pouch with Belt Clip,Clip on Larger Pockets & Loop, Clip on-Tool Holder Accessory",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,23.98,6.71,1.92,6.21,0.15,226.0,63.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DRFBSY9L; brand MELOTOUGH
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0FWQ92XWB,,"WELKINLAND LayFlat Tool Pouch Organizer, 5-Pocket 13-Inch Small Tool Bag | Heavy-Duty Waxed Canvas Tool Pouch, Wide-Open Tool Pouch Bag,Quick-Access Tool Pouch Zipper, Easy-Organized Mechanic Tool Bag",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,35.99,10.08,2.88,6.6,0.15,221.0,88.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FWQ92XWB; brand WELKINLAND
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0DN16V72X,,"MELOTOUGH Electrician Tool Pouch Lightweight Belt Organizer with Tape Holder & Speed Square Slot for Wiring Construction & DIY​ Tool Holster with 13 Pockets,Utility Pouch for HVAC Technicians",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,19.98,5.59,1.6,6.78,0.15,220.0,185.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DN16V72X; brand MELOTOUGH
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0DD3H5FN8,,"Nail/Screw Work Pouch,Metal Clip-On Tool Pouch for Tools Screws and Nails,Ideal for Electrician Plumber Carpenter Contractor Handy Man and Any Tradesperson",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,14.99,4.2,1.2,4.11,0.15,217.0,64.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DD3H5FN8; brand AJFHKJ
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0FYRQFYL8,,"FESA Small Electrician‘s Tool Pouch - Leather 7-in-1 Small Tool Pouch with Steel Tape Measure or Drill Clip, Tape T-Chain & 5 Pockets - Clip On Any Belt - Handcrafted",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,34.99,9.8,2.8,5.76,0.15,208.0,50.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FYRQFYL8; brand FESA
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0DZ1XH55C,,"DuraTech Tool Pouch with Belt Clip, Electrician Tool Pouch with Tape Measure Holder & Hammer Loop, Quick Release Buckle, Expandable Support Frame, Ideal for Construction, Carpentry and Handyman Use",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,17.99,5.04,1.44,6.38,0.15,205.0,64.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZ1XH55C; brand DURATECH
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0FYJPMPTN,,"FESA Leather Carpenter Tool Pouch - 10-Pocket Heavy Top Grain Leather Carpenter Pouch with 2 Hammer Loops, Large & Small Pockets - Fits Work Belts up to 3“ - Handcrafted - Country-Themed",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,44.99,12.6,3.6,7.83,0.15,202.0,105.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FYJPMPTN; brand FESA
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0B5DRGQXM,,Zeluga 6 Pocket Leather Electrician Tool Pouch,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,27.95,7.83,2.24,8.02,0.15,200.0,365.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0B5DRGQXM; brand Zeluga
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CJJD5BZQ,,"Magnetic Socket Organizer Set, 6PCS Socket Holder, 1/4“, 3/8“, 1/2“ Sockets Holds 143 Pieces Magnetic Sockets Trays (Blue&red, 6 Pcs)",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,36.99,10.36,2.96,9.32,0.15,3273.0,689.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CJJD5BZQ; brand SWANLAKE GARDEN TOOLS
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CZQJL89S,,"SWANLAKE Socket Organizer Set 18-Piece, 1/4-Inch x 96 Clips, 3/8-Inch x 90 Clips, 1/2-Inch x 72 Clips, Socket Organizer for Tool Box Drawer, Drive Socket Trays, Socket Holder Clip Rail",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,29.99,8.4,2.4,7.76,0.15,2610.0,742.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CZQJL89S; brand SWANLAKE GARDEN TOOLS
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0BFHRVW9W,,"AMM 9PCS Socket organizer, 1/4' 3/8' 1/2' Drive Heavy duty socket holder",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.86,4.72,1.35,6.3,0.15,2301.0,2081.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BFHRVW9W; brand AMM
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0C65B5VXC,,"WORKPRO 2-Pack Magnetic Wrench Organizer, 12-Piece Wrench Holder Set",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.99,4.76,1.36,5.73,0.15,1518.0,782.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C65B5VXC; brand WORKPRO
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0D3TCVJPK,,"Magnetic Socket Holder Organizer Set: 9-Piece Detachable 1/4, 3/8, 1/2 Socket Trays Socket Organizer for Tool Box Drawer Holds 120-Piece Standard Size Sockets for Automotive Garage(Blue Red Green)",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,39.99,11.2,3.2,8.25,0.15,1412.0,265.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D3TCVJPK; brand SEDY
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0DXKT2ZQ3,,3Pcs Collapsible Magnetic Parts Tray Set with 15Lb Magnetic Pickup Pen | 3 Different Size Silicone Foldable Tool for Organizing Screw Bolts Nuts Washers Pins and Other Small Metal Parts,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,19.99,5.6,1.6,6.24,0.15,773.0,375.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DXKT2ZQ3; brand TOOLEAGUE
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CR6NSTZN,,"Tool Box Organizer Tray, 60 PCS & 5 Sizes, Blue and Green",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,26.99,7.56,2.16,8.78,0.15,631.0,813.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CR6NSTZN; brand FLYVOLE
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0FD3DG5LX,,"A-LuGei 【𝗙𝗶𝘁𝘀𝟭𝟬𝟬+ 𝗧𝗼𝗼𝗹𝘀】 Tool Box Organizer Garage Organization | 【𝟴𝟬𝗣cs-𝟲𝙎𝙄𝙕𝙀】 Garage Organization and Storage Tray Divider Set, Desk Drawer Organizer, Toolbox for Rolling Tool Chest",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,33.99,9.52,2.72,9.94,0.15,545.0,997.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FD3DG5LX; brand A-LuGei
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CMZBL8CB,,"NOEAIKE 2-Pack 3/8 Inch Magnetic Socket Organizer Metric &SAE | Sockets Holder Set 3/8“ Drive Socket Trays, Holds 56 Pcs Standard and Deep Size Sockets(Socket not Included)",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,22.99,6.44,1.84,7.8,0.15,435.0,468.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CMZBL8CB; brand NOEAIKE
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0FD3D299R,,A-LuGei 【𝟲 𝗦𝗜𝗭𝗘】 Tool Box Organizer Tray Set Drawer Organizer Divider | 【Fits 100+ Tools】 Extra-Thick Plastic for Tool Chest Cart Desk Drawer Organizer Garage Organization Workbench Office Storage,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,39.99,11.2,3.2,10.42,0.15,428.0,346.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FD3D299R; brand A-LuGei
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0D3D7XQ6S,,"Magnetic Wrench Organizer 4-piece, Wrench Rack Tool Trays SAE (1/4“ to 1-1/16“), Metric (6mm to 24mm), 64-Slot Drawer Storage Tools, Wrench Set Holder",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.99,4.76,1.36,6.33,0.15,391.0,772.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D3D7XQ6S; brand SWANLAKE GARDEN TOOLS
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0DQXZDWG7,,"PINOZE 8PCS Magnetic Socket Holder Organizer Set - 1/4, 3/8, 1/2 - Aluminum Alloy Socket Rail Trays for Tool Box Drawer, Socket Rack Kit with 114Pcs Clips for Automotive Garage(Blue Red Black)",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,39.99,11.2,3.2,8.19,0.15,377.0,175.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DQXZDWG7; brand Pinoze
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CN1PC564,,Magnetic Tool Mat Set Flexible Heavy Duty Non Slip Magnet Pad Auto Repair | Holds metallic parts & fasteners secure on curved surfaces. Anti-scratch rubberized backing protects mechanics work space.,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,23.99,6.72,1.92,3.35,0.15,357.0,164.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CN1PC564; brand Railer
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0GS5D72PR,,"TOOLEAGUE 5Pcs Magnetic Toolbox Shelf, Tray and Holder Set | 2 Trays, Can Caddy & Screwdriver Holder, Paper Towel, 4“ Diameter Round Magnetic Parts Bowl for Tool Organization and Storage",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,29.99,8.4,2.4,9.43,0.15,346.0,41.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GS5D72PR; brand TOOLEAGUE
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CJTB2452,,Collapsible Magnetic Parts Tray Set - 3 Different Size Tool Trays - Blue,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,29.95,8.39,2.4,6.14,0.15,338.0,509.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CJTB2452; brand SANDOR
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0CNC74CVR,,"Magnetic Socket Organizer Holder Set For Tool Box Drawer, Toolbox Organization Including 1/4“, 3/8“ and 1/2“ Drive Metric SAE Socket Trays (Sockets are not Included)",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,32.99,9.24,2.64,9.33,0.15,334.0,396.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CNC74CVR; brand Onsski
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B09P8RF3YY,,"OEMTOOLS 26052 4-Pc Collapsible Magnetic Tray Set 4-1/2“ for Small Parts | Magnetic Tray Holds up to 2 Lb., Made of High Tensile Silica, Multiple Tray Colors Help with Sorting Parts, Compact Storage",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,22.99,6.44,1.84,5.88,0.15,332.0,788.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09P8RF3YY; brand OEMTOOLS
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B08LCP5NSN,,"Mayouko 80-Piece Portable Socket Organizer Tray, 2 Pcs Set, Blue & Red, Tools Organizer 1/4-Inch, 3/8-Inch, 1/2-Inch, Heavy Duty Socket Holder, Black Rails, Blue & Red Clips",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,27.51,7.7,2.2,7.98,0.15,303.0,1351.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08LCP5NSN; brand Mayouko
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0D7Z7BL1Z,,"GRENPRO Magnetic Socket Organizer Set, 6PCS 1/4 3/8 1/2 SAE & Metric | Holds 143 Standard & Deep Sockets, Magnetic Base, Clear Labels for Tool Box & Cart; Sockets Not Included",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,30.99,8.68,2.48,9.63,0.15,299.0,271.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D7Z7BL1Z; brand GRENPRO
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B095JRBMXX,,"Rechabite 8 Pieces 3” Round Magnetic Bowl Trays Set Stainless Steel Magnet Tool Tray Parts Holder for Screws, Sockets, Bolts, Pins, Mechanic‘s and Automotive",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,19.99,5.6,1.6,5.32,0.15,282.0,576.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B095JRBMXX; brand Rechabite
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0D7C4KFB3,,"WORKPRO 8-Piece Magnetic Socket and Wrench Organizer Set | 6-Piece Socket Holders, 1/4“ 3/8“ 1/2“ DR Tool Trays, for Metric SAE Sockets, 2-Piece Wrench Holders, for Metric SAE Wrenches",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,55.19,15.45,4.42,9.72,0.15,245.0,359.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D7C4KFB3; brand WORKPRO
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0FLV7V8VV,,"PINOZE Collapsible Magnetic Parts Organizer Trays & 12“ Flexible Magnetic Pickup Tool, 3 Different Size Magnet Tool Trays & Pick-Up Sweeper for Screw, Bolts, Nuts, Washers, Pins and Metal Parts, Green",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,19.99,5.6,1.6,6.32,0.15,241.0,144.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FLV7V8VV; brand Pinoze
