source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Hand Brooms,14253841,Hand Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,B0D9BVF267,,Tioncy 8 Pieces Wooden Dust Brush Bulk Hand Broom Bench Brush,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,US,27.99,7.84,2.24,6.25,0.15,350.0,47.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D9BVF267; brand Tioncy
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0G393HR2H,,CLEANHOME Rubber Broom for Pet Hair on Carpet & Hardwood,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,15.99,4.48,1.28,6.38,0.15,356.0,62.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G393HR2H; brand Cleanhome
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0FDXBHYMR,,"Earth & Mango Magnetic Dish Brush & Scraper, Snaps to Sink, Warm Sand Beige",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,15.0,4.2,1.2,4.19,0.15,1196.0,145.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FDXBHYMR; brand Earth & Mango
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B07YFPMDWC,,"Stainless Steel Toilet Brush and Holder Set, Splash Guard (Brushed Gold)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,28.88,8.09,2.31,6.51,0.15,1882.0,1045.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07YFPMDWC; brand Novsix
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0CSCSSKPY,,"TelesPro 20 Feet High Reach Cobweb Duster with 5-12Ft Extension Pole, Webster Cobweb Duster with 3-Stage Telescopic Aluminum Pole, Spider Web Brush for Outdoor & Indoor Cleaning - Soft Bristles.",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,39.99,11.2,3.2,3.44,0.15,1606.0,1220.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CSCSSKPY; brand TelesPro
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B0GKQK629K,,"Hachiman Micro Bucket, 0.18 Gallon Heavy Duty Bucket with Lid & Handle",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,20.0,5.6,1.6,8.3,0.15,429.0,80.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GKQK629K; brand Hachiman
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B0DK1VQZYC,,"Wine Bottle Opener, Vertical Lever Corkscrew with Built in Foil Cutter Design, Manual Handheld Corkscrew with Ergonomic Lever Pump",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,16.9,4.73,1.35,5.35,0.15,219.0,208.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DK1VQZYC; brand Drincarier
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B07GHXBLQX,,"Peugeot Clavelin Corkscrew, 5.5 in, Black | Manual wine bottle opener with foil cutter, stainless steel and ABS, sommelier style, 14 cm. Compact and pocket-sized",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,24.76,6.93,1.98,3.93,0.15,331.0,922.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07GHXBLQX; brand Peugeot
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B09YHDSXGS,,"Wine Stopper 20 Pack, Reusable Decorative Bottle Stoppers",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,20.99,5.88,1.68,4.46,0.15,291.0,358.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09YHDSXGS; brand Tengfy
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B0DNVHQ1WP,,"Party Desserts Candy and Chocolate Melting Pot, Mini Electric Fondue Pot, Melts Candy Chocolate in a Couple of Minutes, Ideal for Cake Pops Cookies Cakes, 1 Cups, Single Pot, Gray",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.99,6.72,1.92,6.21,0.15,477.0,237.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DNVHQ1WP; brand Party Desserts
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0GY37XGM3,,"YYP Heavy Duty 12-Blade Apple Slicer, Extra Large Stainless Steel Apple Cutter & Corer, Sharp, Easy to Use, Dishwasher Safe for Apples & Fruits",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,15.79,4.42,1.26,4.88,0.15,328.0,126.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GY37XGM3; brand YYP
category:Digital Scales,678508011,Digital Scales,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,B0FQ47F7Z7,,"BOMATA 0.01g Small Digital Gram Scale, Upgraded 1kg Jewelry Scale",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,US,18.88,5.29,1.51,4.45,0.15,1467.0,109.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FQ47F7Z7; brand BOMATA
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B0D92YV3SM,,Chef‘n 2-in-1 Cheese Slicer and Storage Container | Integrated Lid Keeps Cheese Fresh | Ideal Gift for the Cheese Lover,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,19.99,5.6,1.6,4.48,0.15,295.0,253.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D92YV3SM; brand Chef’n
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B001ULC9IY,,"Norpro Lemon/Lime Slicer, White","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,13.34,3.74,1.07,4.47,0.15,286.0,2463.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B001ULC9IY; brand Norpro
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B0F749BDQW,,"Arnest Japanese mandoline slicer Cabbage Shredder, 3-Blade Triple Wave Ultra-Thin Shredder for Tonkatsu-Style Slaw, Stainless Steel Wave Blades, Safety Holder, Easy-Rinse Clean, Made in Japan","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,22.0,6.16,1.76,4.47,0.15,300.0,124.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F749BDQW; brand forest Originals
category:Garlic Presses,678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,B0H4Q6424Q,,"Garlic Grinder Mini Hand Grinder for Garlic Small Hand Press Specialty Tool Multi Functional Cutter Tools, Rose Red",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,US,19.99,5.6,1.6,3.6,0.15,244.0,1.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,50,20,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0H4Q6424Q; brand Generic
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B0H6JRCGKZ,,"DRASTAR Index Card Holder, 3x5 Index Card Box, Wooden Index Card Organizer with 45 Dividers, Flashcard Notecard Holders for Home Office, Bamboo",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,16.98,4.75,1.36,3.68,0.15,517.0,235.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0H6JRCGKZ; brand DRASTAR
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B0FPX95B8J,,"QualyQualy Self-Adhesive Boat Cup Holder Phone Holder, 2-Pack Boat Organizers and Storage Bag with Strong Adhesive, 6.5“x7.5“ Boat Caddy, Securely Tools Holds Large Drink Bottles (3.3“ In Dia)",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,15.99,4.48,1.28,4.18,0.15,429.0,91.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FPX95B8J; brand QualyQualy
category:Cleaning Tools,3398891,Cleaning Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,B0DN1NBQ17,,WAVESRX PWC & Boat Wash Sprayer & Engine Flush Mixer to Wash Salt Away | Dual-Use Marine Soap Foamer to Quickly Wash and Rinse | Cleaning Kit for Boating with Garden Hose Quick-Connect,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,US,44.99,12.6,3.6,5.35,0.15,205.0,60.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DN1NBQ17; brand WAVESRX
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0DRP44ZD4,,2 Pcs 1 Inch Boat Drain Plug Flaring Tool and 3 Inch Brass Tube Pipe Set,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,17.99,5.04,1.44,4.44,0.15,217.0,52.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DRP44ZD4; brand Yaocom
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0DBD2CNCT,,"JACNITAD Foldable Toilet Stool, Poop Stool for Bathroom, Bamboo Toilet Stool Squat Adult, Collapsible Squat Potty Stool with Non-Slip Strip - Improve Squatting Posture and Comfort, 7 Inch, Wood",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,19.97,5.59,1.6,7.74,0.15,2180.0,1139.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DBD2CNCT; brand JACNITAD
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0CM9GWLYM,,"PELEGON Toilet Safety Rails (250lb) - Adjustable Toilet Safety Rails, Toilet Bar for Elderly Adults, Toilets Rails for Seniors, Toilet Seat with Handles for Elderly & Disabled Toilet Grab Bar - 1 Pack",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,29.97,8.39,2.4,8.3,0.15,826.0,660.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CM9GWLYM; brand PELEGON
category:Tool Holsters,553582,Tool Holsters,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,B0DMV1VBN3,,"PinPal Pro | Universal Tool Holster - Gravity Locking Clip-On Tool Belt Holder for Drills, Impacts, and Other Tools",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,US,34.99,9.8,2.8,4.18,0.15,385.0,77.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DMV1VBN3; brand Holstery
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0CLX1RT57,,Mini Sax X,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,25.0,7.0,2.0,4.46,0.15,381.0,135.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CLX1RT57; brand Diamondback
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0DXKT2ZQ3,,3Pcs Collapsible Magnetic Parts Tray Set with 15Lb Magnetic Pickup Pen | 3 Different Size Silicone Foldable Tool for Organizing Screw Bolts Nuts Washers Pins and Other Small Metal Parts,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,19.99,5.6,1.6,6.24,0.15,773.0,375.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DXKT2ZQ3; brand TOOLEAGUE
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B0C6Y5Y3VS,,"MR.SIGA Lint Free Microfiber Duster, Washable Duster for Household Cleaning | Microfiber hand duster, machine washable feather duster, dusters for cleaning, bamboo handle, replaceable head",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,14.99,4.2,1.2,4.19,0.15,1189.0,1257.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C6Y5Y3VS; brand MR.SIGA
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B0D2CNSJ89,,"Masthome Heavy Duty Angled Broom,Sectional Stainless Steel Handle",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,19.45,5.45,1.56,7.21,0.15,271.0,139.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D2CNSJ89; brand Masthome
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0FSCFBJ56,,2 in 1 Stainless Steel Wire Brush Heavy Duty Floor Deck Scrub,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,19.98,5.59,1.6,6.59,0.15,284.0,114.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FSCFBJ56; brand JIURAIN
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B00CWDO2KM,,Küchenprofi 2-Pack Replacement Brush Refill for Classic Dish Washing Brush,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,14.2,3.98,1.14,4.18,0.15,495.0,1124.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00CWDO2KM; brand Küchenprofi
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0DY9SNVYT,,"CiLoN Disposable Toilet Brush, Toilet Wand Cleaning System, Bowl Scrubber | Flip-Top Hands-Free Wall-Mounted Toilet Bowl Brush & Holder with 30 Disposable Cleaning-Fluid Scrubbing Pads for Hygienic Use",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,16.99,4.76,1.36,6.58,0.15,1749.0,437.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DY9SNVYT; brand CiLoN
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0DZ22TD18,,12 PCS Microfiber Reusable Duster Refills for Swiffer Duster,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,17.09,4.79,1.37,5.36,0.15,1570.0,283.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZ22TD18; brand Nicemiya
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B07LFMLQ3H,,"Small Red Sanitizing Bucket - 3 Quart Cleaning Pail - Set of 3 Square Containers, Plastic",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,24.98,6.99,2.0,4.5,0.15,370.0,1244.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07LFMLQ3H; brand Noble Products
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0CS2L1WZS,,LUSCIOUZ Zero Resistance THE HELIX Elite Corkscrew Silent Wine Bottle Opener Waiters Corkscrew Wine Key (5 Coil_Black),Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,59.99,16.8,4.8,4.17,0.15,266.0,435.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CS2L1WZS; brand Lusciouz
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B0B6Q2SC2J,,"Barrel-Art Bourbon Stopper Display for Blanton‘s, Natural Metal Hoop | Reclaimed bourbon barrel stave cork display with metal hoop accents; holds all 8 horse stoppers. Stoppers not included",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,69.99,19.6,5.6,11.09,0.15,252.0,128.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0B6Q2SC2J; brand Barrel-Art
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B0G2N7HYBT,,"Kusini 2 in 1 Electric Fondue Set & Smores Maker Tabletop Indoor Kit with Removable Trays & 4 Skewers – Smores Station Chocolate Melting Pot - Unique Couple Gift Set Idea, Date & Movie Night Supplies",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,29.99,8.4,2.4,7.92,0.15,380.0,219.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G2N7HYBT; brand Kusini
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B01N9EPVTJ,,"NORPRO NOR-5133 Grip-Ez Fruit Wedger 16 Slice with BSE , White",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,13.91,3.89,1.11,5.29,0.15,300.0,1741.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01N9EPVTJ; brand Norpro
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B0CXDPT67S,,"DGLOZE Cheese Slicer Cutter, Stainless Steel Cheese Cutter Board with Blade for Block Cheese, Vegetables, Butter, Sausages, Bread","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,19.99,5.6,1.6,5.33,0.15,264.0,431.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CXDPT67S; brand DGLOZE
