source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes,listing_url,opportunity_score,recommendation,gross_profit_per_unit,gross_margin,monthly_gross_profit,demand_score,competition_score,profitability_score,risk_score,risk_control_score,key_flags,brand_moat_reason,hard_stop_reason,archive_key,archive_first_seen,archive_last_seen,archive_seen_count,archive_best_score,archive_latest_score,archive_best_recommendation,archive_latest_recommendation,archive_status,archive_last_run_id,research_status,archive_notes
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B0BYJ3KWZ4,,Badelite Vegetable Spiralizer 4-IN-1 Rotating Blade Veggie Spiralizer Zucchini Noodle Maker with Strong Suction Cup Spiral Vegetable Cutter Slicer - White,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,21.24,5.95,1.7,5.94,0.15,850.0,533.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BYJ3KWZ4; brand Badelite,https://www.amazon.com/dp/B0BYJ3KWZ4,44.5,Reject,4.46,0.2102,3794.4,87.3,28.3,8.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0GY37XGM3,,"YYP Heavy Duty 12-Blade Apple Slicer, Extra Large Stainless Steel Apple Cutter & Corer, Sharp, Easy to Use, Dishwasher Safe for Apples & Fruits",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,15.79,4.42,1.26,4.88,0.15,328.0,126.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GY37XGM3; brand YYP,https://www.amazon.com/dp/B0GY37XGM3,44.5,Reject,2.86,0.1812,938.57,58.6,46.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Garlic Presses,678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,B0CYSSM2Q4,,"ZIGNTY Garlic Press Stainless Steel, Garlic Mincer Tool No Need to Peel | Large Trough Garlic Crusher, Widened & Extended Ergonomic Handle, Easy Squeeze, Rust Proof, Dishwasher Safe, 5 Years Warranty",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,US,21.59,6.05,1.73,4.45,0.15,629.0,713.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CYSSM2Q4; brand ZIGNTY,https://www.amazon.com/dp/B0CYSSM2Q4,44.3,Reject,6.12,0.2835,3850.42,87.3,24.3,14.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Wine Pourers,678498011,Wine Pourers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,B07L18Q7NF,,"Measured Pourer - Liquor Bottle Pourers - Collared -(3pk) Made 100% In USA. Bar Spouts That Don’t Leak - No Cracks. A Perfect Pour Everytime. Great For Wine! (Clear, 1.5oz (45ml) - 3 Pack)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,US,19.98,5.59,1.6,4.19,0.15,480.0,766.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07L18Q7NF; brand AmeriPour,https://www.amazon.com/dp/B07L18Q7NF,44.3,Reject,5.6,0.2804,2689.44,84.0,28.3,10.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B00NU7OIHQ,,"Super Stacker Small Index Card Sized Box, 4x6 in, 1 Count",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,19.99,5.6,1.6,3.6,0.15,1060.0,1595.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,50.0,20.0,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00NU7OIHQ; brand Super Stacker,https://www.amazon.com/dp/B00NU7OIHQ,44.2,Reject,6.19,0.3097,6562.99,87.3,18.3,26.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B0DYTMKXLG,,"Hendiy Strawberry Slicer, Black, 1-Pack | Stainless Steel Blades, Egg & Fruit Slicer Cup, For Banana, Cucumber, Mushroom, ABS Detachable, Precision Berry Cutter Tool","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,14.98,4.19,1.2,4.19,0.15,384.0,273.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DYTMKXLG; brand Hendiy,https://www.amazon.com/dp/B0DYTMKXLG,44.2,Reject,3.15,0.2105,1210.75,68.0,40.8,0.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Sponge Mops,23537024011,Sponge Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,B0D6P3VTC2,,HOMEMAID® Cellulose Metal Hinge Squeeze Sponge Mop - $19.98 Each / Made in USA,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,US,19.98,5.59,1.6,3.6,0.15,301.0,229.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D6P3VTC2; brand HOMEMAID CLEANING PRODUCTS,https://www.amazon.com/dp/B0D6P3VTC2,43.9,Reject,6.19,0.31,1864.09,54.1,40.8,12.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0F1FT6GD9,,"1-1/16“ Boat Prop Wrench & PMPS-1-DP Prop Stop Block Kit, 91-859046Q4 Polymer Propeller Wrench - Works for Mercury Mercruiser Alpha, Fits All Outboard & Stern Drive Applications Light-Weight, Yellow",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,19.6,5.49,1.57,4.89,0.15,217.0,58.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F1FT6GD9; brand Yoursme,https://www.amazon.com/dp/B0F1FT6GD9,43.9,Reject,4.71,0.2403,1022.07,40.1,54.3,0.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B0DS5W3HN9,,"Party Desserts Electric Smores Maker Tabletop Indoor Kit, Indoor Marshmallow Roaster, Smores Station with 4 Compartment Trays & 4 Forks, Great Gift for Adults and Kids in Holidays and Parties (Brown)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.99,6.72,1.92,6.77,0.15,515.0,419.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DS5W3HN9; brand Party Desserts,https://www.amazon.com/dp/B0DS5W3HN9,43.8,Reject,4.98,0.2076,2565.47,87.3,28.3,4.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0DG5LNC46,,"Grout Cleaner Brush with Long Handle, Floor Scrub Brush for Shower Tile, Bathroom Crevice Cleaning Brushes with Heavy Duty Stiff Bristles",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,12.99,3.64,1.04,4.57,0.15,1311.0,534.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DG5LNC46; brand KalTell,https://www.amazon.com/dp/B0DG5LNC46,43.7,Reject,1.79,0.1379,2348.66,87.3,28.3,3.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Backpacking Stoves,19450135011,Backpacking Stoves,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,B08NLVKHPP,,"Kuvik Titanium Wood Stove - Ultralight and Compact Stove for Backpacking | Packs Flat, Easy Setup, Ultralight Titanium, High Strength, Corrosion Resistant, Burns Natural Fuels, Carrying Case Included",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Backpacking Stoves,US,39.99,11.2,3.2,4.45,0.15,285.0,465.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08NLVKHPP; brand Kuvik,https://www.amazon.com/dp/B08NLVKHPP,43.6,Reject,15.14,0.3786,4315.33,51.5,24.3,46.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B002ZYCBAG,,"Mr. Clean Magic Eraser Roller Floor Mop, White/Blue",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,54.99,15.4,4.4,9.9,0.15,357.0,1605.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B002ZYCBAG; brand Mr. Clean,https://www.amazon.com/dp/B002ZYCBAG,43.5,Reject,17.04,0.3099,6083.82,63.5,18.3,46.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0DLWHGGCS,,DEBETOOL 6-Piece Bamboo Dish Brush Set with Coconut Sponge,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,14.99,4.2,1.2,5.35,0.15,2368.0,512.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DLWHGGCS; brand DEBETOOL,https://www.amazon.com/dp/B0DLWHGGCS,43.5,Reject,1.99,0.1329,4715.87,87.3,24.3,10.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B0CZRT8TJ4,,"Gocozer Boat Cup Holder with Rubber Tab, Universal Boat Storage Organizer - 2 Ways Installation: Drill or Adhesive",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,26.59,7.45,2.13,6.59,0.15,588.0,450.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CZRT8TJ4; brand Gocozer,https://www.amazon.com/dp/B0CZRT8TJ4,43.5,Reject,6.43,0.2419,3781.72,87.3,24.3,10.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0BGR1DQF8,,"Hicavar 20 Foot High Ceiling Fan, Cobweb Duster with 5-12ft Extension Pole | Extendable, Reusable Feather, Window Cleaning Squeegee Kit",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,45.99,12.88,3.68,12.8,0.15,1629.0,1007.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BGR1DQF8; brand Hicavar,https://www.amazon.com/dp/B0BGR1DQF8,43.3,Reject,9.73,0.2116,15852.61,87.3,14.3,29.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B01HA5E5LW,,paper2eat edible Wafer Paper Sheets Standard - 0.30 mm - 25 sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,16.99,4.76,1.36,5.77,0.15,1624.0,508.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01HA5E5LW; brand paper2eat,https://www.amazon.com/dp/B01HA5E5LW,43.2,Reject,2.55,0.1502,4143.64,87.3,24.3,9.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Pitters,678503011,Pitters,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,B0D9XPJMZ9,,"Zattic Cherry Pitter, 304 Stainless Steel Cherry Pit Remover and Corer for Large & Small Cherries, Heavy Duty, Dishwasher-Safe, Time-Saving, Effortless to Use Cherry Stoner (Press-Type)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,US,15.99,4.48,1.28,4.46,0.15,234.0,125.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D9XPJMZ9; brand Zattic,https://www.amazon.com/dp/B0D9XPJMZ9,43.1,Reject,3.37,0.2109,788.93,43.0,50.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0C65B5VXC,,"WORKPRO 2-Pack Magnetic Wrench Organizer, 12-Piece Wrench Holder Set",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.99,4.76,1.36,5.73,0.15,1518.0,782.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C65B5VXC; brand WORKPRO,https://www.amazon.com/dp/B0C65B5VXC,43.1,Reject,2.59,0.1525,3933.9,87.3,24.3,8.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B09PZP6LG4,,"Gloffer Indoor Broom, Soft Bristles for Hardwood Floors, 55-Inch Handle | Soft bristles, 12-inch angled head and adjustable 55-inch handle for easy indoor sweeping on hardwood, laminate and tile.",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,16.99,4.76,1.36,6.21,0.15,534.0,653.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09PZP6LG4; brand Gloffer,https://www.amazon.com/dp/B09PZP6LG4,43.1,Reject,2.11,0.1243,1127.54,87.3,28.3,0.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0FL2B8Z9W,,Floor Scrub Brush with Long Handle & Squeegee for Bathroom,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,13.99,3.92,1.12,6.59,0.15,1218.0,437.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FL2B8Z9W; brand EHADOO,https://www.amazon.com/dp/B0FL2B8Z9W,43.0,Reject,0.26,0.0187,318.51,87.3,28.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B0C7TLXMS5,,"Professional Waiter Corkscrew Wine Key for Bartenders Set of 3,With Long Rosewood Handle Stainless Steel Handle Wine Opener for Bar Restaurant Waiters, Sommelier, Bartend (Rose Wood 3 Packs)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,21.59,6.05,1.73,3.75,0.15,933.0,1003.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C7TLXMS5; brand Kit-Home,https://www.amazon.com/dp/B0C7TLXMS5,42.9,Reject,6.82,0.316,6364.46,87.3,14.3,27.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0F17JYBJ3,,"Cobweb Duster with Extension Pole, Washable Cleaning Duster Set with 2 Duster Heads, Corner Brush, 15-110-Inch Telescoping Pole for high Ceiling Fans, Long Duster for high Ceilings，Spider Web Brush",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,13.98,3.91,1.12,5.75,0.15,3340.0,487.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F17JYBJ3; brand FAMYLI,https://www.amazon.com/dp/B0F17JYBJ3,42.9,Reject,1.1,0.0789,3684.02,87.3,24.3,7.7,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Hand Brooms,14253841,Hand Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,B0FW4GRRMF,,"Four-Section Rod Long-Handled Broom,Heavy-Duty Broom, Angle Broom for Outdoor/Indoor（Black）",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,US,18.98,5.31,1.52,3.5,0.15,770.0,1278.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FW4GRRMF; brand Xifando,https://www.amazon.com/dp/B0FW4GRRMF,42.8,Reject,5.8,0.3057,4468.31,87.3,18.3,18.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0D1Y4B8DQ,,"5.5 Inch Extra Large 16-Slice Apple Corer, Heavy Duty Divider Wedger Cutter",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,17.99,5.04,1.44,4.9,0.15,887.0,579.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D1Y4B8DQ; brand LIIGEMI,https://www.amazon.com/dp/B0D1Y4B8DQ,42.8,Reject,3.91,0.2174,3469.5,87.3,24.3,7.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B07YFPMDWC,,"Stainless Steel Toilet Brush and Holder Set, Splash Guard (Brushed Gold)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,28.88,8.09,2.31,6.51,0.15,1882.0,1045.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07YFPMDWC; brand Novsix,https://www.amazon.com/dp/B07YFPMDWC,42.8,Reject,7.64,0.2645,14374.72,87.3,14.3,27.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B0D92YV3SM,,Chef‘n 2-in-1 Cheese Slicer and Storage Container | Integrated Lid Keeps Cheese Fresh | Ideal Gift for the Cheese Lover,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,19.99,5.6,1.6,4.48,0.15,295.0,253.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D92YV3SM; brand Chef’n,https://www.amazon.com/dp/B0D92YV3SM,42.8,Reject,5.31,0.2657,1566.89,53.1,42.8,4.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0FD3SN31M,,"Loyoda Toilet Safety Frame for Seniors, Adjustable Toilet Safety Rail",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,44.99,12.6,3.6,14.07,0.15,1895.0,878.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FD3SN31M; brand Loyoda,https://www.amazon.com/dp/B0FD3SN31M,42.6,Reject,7.97,0.1772,15105.99,87.3,14.3,25.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B001F0RCKU,,"Swiffer 360 Dusters Extender Kit, 3 Unscented Dusters With Extendable handle (Packaging May Vary)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,18.47,5.17,1.48,3.5,0.15,1313.0,1799.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B001F0RCKU; brand Swiffer,https://www.amazon.com/dp/B001F0RCKU,42.6,Reject,5.55,0.3005,7286.49,87.3,14.3,25.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
