source_strategy,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Egg Baskets,B0G6SVY98F,B0GT7MXDXX,"Sevenblue Egg Holder Countertop with 3 Pull-Out Tier Baskets, Black | Sturdy Metal Frame, 5 Adjustable Dividers,7 Date Tags, Egg Basket for Gathering Fresh Eggs, Chicken Coop Accessories","['Kitchen & Dining', 'kitchen']",US,24.99,7.0,2.0,8.87,0.15,363.0,101.0,3.8,0.55,10000,1.0,20.0,50,25.0,20,65,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G6SVY98F; parent B0GT7MXDXX; brand Sevenblue
category:Egg Baskets,B09CTSP8GX,B09WY94V3F,"QUTREY Black Metal Egg Holder Countertop, Fresh Egg Skelter, Spiral Design Egg Dispenser Rack with Storage Basket for Display Easter Eggs","['Kitchen & Dining', 'kitchen']",US,24.99,7.0,2.0,9.16,0.15,281.0,880.0,4.6,0.55,10000,1.0,70,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09CTSP8GX; parent B09WY94V3F; brand QUTREY
category:Egg Baskets,B0FX3ZL11F,B0FX3ZL11F,"AOOHOOA Round Egg Basket for Gathering Fresh Eggs, Metal | Non-Slip Wooden Base, K-Cup Organizer, Comfortable and Secure Grip, Countertop Decor, Easy Accessible, Easy Clean","['Kitchen & Dining', 'kitchen']",US,14.99,4.2,1.2,6.78,0.15,281.0,141.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FX3ZL11F; parent B0FX3ZL11F; brand AOOHOOA
category:Kitchen Towel Hooks,B0BY2GBNJ4,B094C5T23Q,"FUIN Tea Towel Ladder, Mini Rustic Solid Wood Decorative Ladder, Brown | Farmhouse living room accent, Layered blanket towel quilt display, Visible wood grain, Bathroom and Bedroom use","['Home & Kitchen', 'home-garden']",US,23.99,6.72,1.92,6.77,0.15,608.0,76.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BY2GBNJ4; parent B094C5T23Q; brand FUIN
category:Kitchen Towel Hooks,B0GY8ZDJF4,B0H25B6MJ5,"Reusable Dirty Rag Storage Linen Bag,Green and White,Classic","['Kitchen & Dining', 'kitchen']",US,18.99,5.32,1.52,4.1,0.15,343.0,17.0,3.9,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GY8ZDJF4; parent B0H25B6MJ5; brand Ribbonlic
category:Mug Hooks,B0D5Z1S38P,B0H9RDN31J,"xympo Coffee Mug Hanger for Cabinet, Clip-On Shelf, for Cups, Utensil, Tumbler Lid, Screwless Install (Pack of 2), Fits Shelves up to 3/4'","['Kitchen & Dining', 'kitchen']",US,13.99,3.92,1.12,4.06,0.15,1197.0,628.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D5Z1S38P; parent B0H9RDN31J; brand xympo
category:Mug Hooks,B0FW49NKMV,B0FW48GHHL,"ANBOXIT Matcha Station Organizer, Countertop Bamboo Coffee & Tea Station","['Kitchen & Dining', 'kitchen']",US,19.99,5.6,1.6,6.22,0.15,982.0,164.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FW49NKMV; parent B0FW48GHHL; brand ANBOXIT
category:Mug Hooks,B08FHY8R3Y,B0DKSD7FY6,"2PCS Clip on Cup Holder for Chair, Kalolary Desk Drink Holder Clamp, Black | Beach Chair Cup Holder Clamp Mug Cup Stand for Water Bottle Coffee, Versatile Table Side Cup Clip for Home, Office, School","['Kitchen & Dining', 'kitchen']",US,15.99,4.48,1.28,5.36,0.15,677.0,976.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08FHY8R3Y; parent B0DKSD7FY6; brand Kalolary
category:Mug Hooks,B0DZ6H3PSP,B0DZ6HG8DZ,"MyLifeUNIT Water Bottle Organizer for Stanley Cups 40oz/30oz/20oz, 360° Rotating Wooden Tumbler Organizer, Stanley Cup Holder for Cabinet Storage (Yellow)","['Kitchen & Dining', 'kitchen']",US,29.99,8.4,2.4,7.18,0.15,617.0,59.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,45,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZ6H3PSP; parent B0DZ6HG8DZ; brand MyLifeUNIT
category:Mug Hooks,B0FBW9BLRP,B0FBW9BLRP,"Mug Holder Tree, Upgraded 360° Rotated 8 Hooks Coffee Mug Holders for Counter, Bamboo Mug Rack Stand for Coffee Bar Accessories","['Kitchen & Dining', 'kitchen']",US,13.98,3.91,1.12,5.93,0.15,545.0,283.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,65,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FBW9BLRP; parent B0FBW9BLRP; brand Krispmaild
category:Mug Hooks,B0DT6PFJ5K,B0FQTQ1Q4V,"HULISEN 360° Rotating Mug Tree, Coffee Mug Holder for Large Cups, 6 Hooks","['Kitchen & Dining', 'kitchen']",US,22.99,6.44,1.84,6.38,0.15,490.0,352.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DT6PFJ5K; parent B0FQTQ1Q4V; brand HULISEN
category:Mug Hooks,B08CDNLPQ6,B08CDN7834,"Buruis Acacia Wood Mug Holder with Marble Base, 6 Hook Mug Tree, White","['Kitchen & Dining', 'kitchen']",US,18.99,5.32,1.52,6.59,0.15,475.0,764.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08CDNLPQ6; parent B08CDN7834; brand Buruis
category:Mug Hooks,B0F3TD3VG8,B0FB3RJPQ8,"Water Bottle Holder Compatible with Stanley, Hydroflask, Sinple Midern, Stable and Durablee Wall Cup Holder, Space Saving Water Bottle Organizer Storage for Drinks and Coffee (Black, 2)","['Kitchen & Dining', 'kitchen']",US,12.98,3.63,1.04,4.18,0.15,471.0,146.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F3TD3VG8; parent B0FB3RJPQ8; brand VEAQEE
category:Mug Hooks,B0F4DGKJF1,B0F484V2H6,"Desk Cup Holder for Coffee Mugs, Tumblers, Water Bottles with Mobile Phone Stand, Anti-Spill Metal School Home Office Accessories (White-1)","['Kitchen & Dining', 'kitchen']",US,15.47,4.33,1.24,5.34,0.15,470.0,86.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,65,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F4DGKJF1; parent B0F484V2H6; brand Yonsya
category:Mug Hooks,B0DLLCWTR4,B0DLLHJQD3,"4 in 1 Metal Clip On Cup Holder Attachment for Gaming Desk or Table, Fits up to 40oz Cups, Sturdy and Easy to Clamp, Attachable Anti-Spill Cup Holder for Chair, Bedside, Bottles, Drinks - Black","['Kitchen & Dining', 'kitchen']",US,26.99,7.56,2.16,5.77,0.15,467.0,165.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DLLCWTR4; parent B0DLLHJQD3; brand OrgaFocus
