source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Hand Brooms,14253841,Hand Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,B0CBP3XR66,,15“ Soft Brist. Hand Broom Brush 3 PackBed Sofa Counter Hair Clear,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,US,13.99,3.92,1.12,6.21,0.15,549.0,329.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CBP3XR66; brand kagyuan
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0DLB5LZFP,,"Walensee Carpet Rake, 2-in-1 Nylon Carpet Brush & Pet Hair Rake | 2-in-1 nylon carpet rake with rubber brush for shag and high-pile carpets, rugs, and gathering loose pet hair",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,22.49,6.3,1.8,5.93,0.15,841.0,438.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DLB5LZFP; brand Walensee
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0DG5LNC46,,"Grout Cleaner Brush with Long Handle, Floor Scrub Brush for Shower Tile, Bathroom Crevice Cleaning Brushes with Heavy Duty Stiff Bristles",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,12.99,3.64,1.04,4.57,0.15,1311.0,534.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DG5LNC46; brand KalTell
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0BZ83FQ2Y,,"MR.SIGA Toilet Plunger and Brush with Holder for Toilet Cleaning, White | Heavy duty toilet brush and plunger set, plunger toilet brush combo",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,23.99,6.72,1.92,8.03,0.15,1898.0,1657.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BZ83FQ2Y; brand MR.SIGA
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0BGR1DQF8,,"Hicavar 20 Foot High Ceiling Fan, Cobweb Duster with 5-12ft Extension Pole | Extendable, Reusable Feather, Window Cleaning Squeegee Kit",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,45.99,12.88,3.68,12.8,0.15,1629.0,1007.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BGR1DQF8; brand Hicavar
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B0H3WTZG2Y,,"10QT (9.5L) Cleaning Bucket with Handle and Spout - Charcoal Grey | Heavy Duty Mop Bucket for Household Use, Utility Pail for Car Wash - Plastic Buckets, Plastic Buckets with Handles",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,15.99,4.48,1.28,3.5,0.15,587.0,1583.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0H3WTZG2Y; brand JOEY’Z
category:Mops & Bucket Sets,23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,B0D7HCH1KS,,"Collapsible Mop and Bucket Set with Scrub Mop and Brush, Tile Laminate Hardwood Floor Brush and Flat Mops for Floor Cleaning, Foldable Bucket with Washable Microfiber Mop(Blue)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,US,29.99,8.4,2.4,8.03,0.15,786.0,450.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D7HCH1KS; brand TrueYee
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0BFFKCTLM,,CRANBOLY 25 pcs Edible Paper 11.7“ x 8.3“ A4 Frosting Sheets | Icing Sheets for Cakes Printable Sugar Sheets Edible Paper Cake Edible Sheets in Resealable Packaging for Cake Toppers,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,29.79,8.34,2.38,6.49,0.15,684.0,683.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BFFKCTLM; brand CRANBOLY
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0BVDT7BL7,,"Irenare 6 Pcs Retractable Bar Keys Bartender Bottle Openers, Marble | Stainless Steel Beer Bottle Opener,with Belt Clip and Round Badge Reel,Bartender Gifts for Women Men",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,14.99,4.2,1.2,4.44,0.15,286.0,278.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BVDT7BL7; brand Irenare
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B08DMMXY17,,"Wine Bottle Opener Corkscrew Set – Luxiluxy [2024 upgraded, does NOT break!] Including Foil Cutter, Bottle Stopper, Opener Stand and Extra Spiral - corkscrews wine opener set- wine opener kit",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,29.99,8.4,2.4,6.19,0.15,461.0,2484.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08DMMXY17; brand Luxiluxy
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B07416XXQH,,"Vintorio Professional Waiters Corkscrew - Wine Key with Ergonomic Rubber Grip, Beer Bottle Opener and Foil Cutter (1 Pack)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,12.95,3.63,1.04,4.17,0.15,346.0,2003.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07416XXQH; brand Vintorio
category:Ice Buckets,678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,B0DGGCXHV1,,"OBTANIM 8 Pack Galvanized Metal Buckets with Handle Ice Pails for Plants, Succulents, Party Favors Organizing, Rustic Home Decor or Classrooms Pencil Storage (7 x 5.1 inch)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,US,29.99,8.4,2.4,8.3,0.15,902.0,256.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DGGCXHV1; brand OBTANIM
category:Wine Pourers,678498011,Wine Pourers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,B07FMKZ5CV,,"AmeriPour - Measured Pourer - Liquor Bottle Pourers - Collared - (3pk) Made 100% In The USA. Bar Spouts That Don‘t Leak - No Cracks, Just A Perfect Cocktail Pour Everytime. Great for Wine Too! (1.5oz)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,US,19.99,5.6,1.6,4.11,0.15,445.0,1172.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07FMKZ5CV; brand AmeriPour
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B00IULFU4C,,Corkcicle Air Wine Chiller and Pour-Through Aerator for Red and White Wine,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,19.46,5.45,1.56,4.19,0.15,381.0,1012.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00IULFU4C; brand Corkcicle
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B0DS5W3HN9,,"Party Desserts Electric Smores Maker Tabletop Indoor Kit, Indoor Marshmallow Roaster, Smores Station with 4 Compartment Trays & 4 Forks, Great Gift for Adults and Kids in Holidays and Parties (Brown)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.99,6.72,1.92,6.77,0.15,515.0,419.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DS5W3HN9; brand Party Desserts
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0CG94679C,,"Obsoorth Apple Slicer and Corer,12 Blades Stainless Steel Apple Corer | 2-in-1 Apple Corer and Slicer,Super Sharp Blades ,Evenly Apple Cutter,Stainless Steel Handle,Dishwasher Safe",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,13.99,3.92,1.12,4.46,0.15,336.0,217.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CG94679C; brand Obsoorth
category:Digital Scales,678508011,Digital Scales,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,B0DGLWFX7Q,,Subminimal SubScale Digital Dosing Cup with LED Display - Black,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,US,49.95,13.99,4.0,4.47,0.15,1505.0,684.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DGLWFX7Q; brand Subminimal
category:Cheese Slicers,289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",B0FC2SCWNW,,"Cheese Curler for Making Rose-Shaped Cuts, Stainless Steel Blade | Manual Cheese Shaver, Compatible with 16-18 cm Tête De Moine Cheese Wheel, Non-Slip Wood Base, Fasteners, Rotating Hand-Crank","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",US,34.99,9.8,2.8,6.19,0.15,326.0,194.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FC2SCWNW; brand V TOWER
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B0F7R7XCVZ,,"Hendiy Fruit Slicer Cup | Cuts Strawberries, Cuts Grapes, Cuts Eggs, Even Pieces in Seconds","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,14.98,4.19,1.2,4.19,0.15,343.0,125.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F7R7XCVZ; brand Hendiy
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B002BFCNAC,,"Leifheit Gourmet Garlic Slicer, Stainless Steel Blades, ABS Plastic Body, Twist-to-Slice Design, Safe for Garlic, Ginger, Cheese, Chocolate, Dishwasher Safe, German Quality, White/Red","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,19.99,5.6,1.6,4.18,0.15,381.0,1290.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B002BFCNAC; brand Leifheit
category:Garlic Presses,678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,B097D36MPK,,"Garlic Press, Garlic Mincer Easy-squeeze Ergonomic Handle, Rust Proof, No Need To Peel, Professional Ginger Press & Garlic Crusher with Handy Cleaning Brush- Dishwasher Safe",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,US,18.59,5.21,1.49,4.18,0.15,303.0,920.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B097D36MPK; brand ReneeChef
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B0H4V84RTQ,,"Card Binder 4-Pocket Trading Album, 50 Removable Sleeves, 400 Cards",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,14.99,4.2,1.2,4.58,0.15,684.0,9.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0H4V84RTQ; brand GANDATA
category:Bowls,3400711,Bowls,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,B07FBJWRYF,,"IYYI Collapsible Bowl for Camping, Silicone Collapsible Bowl with Lid",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,US,12.99,3.64,1.04,4.46,0.15,259.0,606.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07FBJWRYF; brand IYYI
category:Cups & Mugs,3400731,Cups & Mugs,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,B092QS8TBL,,"KOKKOYA Stainless Steel Camping Cups Mug Small Backpacking Bush Pot Set | Camp stove pot for cooking boil water, survival hiking cup, metal camping cup, lightweight backpacking cookset",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,US,16.89,4.73,1.35,5.35,0.15,329.0,624.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B092QS8TBL; brand KOKKOYA
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B0GM1FW3J1,,"Seaperk Boat Caddy Organizer, 3-in-1 Mount (Screw/Fishing Boat Track/Clamp-On), Removable Divider Card & Anti-Slip Pad, Fits 40oz Tumbler, for Boat Kayak Tree Stand Bicycle Walker Wheelchair",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,17.99,5.04,1.44,5.77,0.15,466.0,85.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GM1FW3J1; brand Seaperk
category:Cleaning Tools,3398891,Cleaning Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,B00EVIP8O0,,STAR BRITE Deluxe Telescoping Brush Kit,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,US,75.96,21.27,6.08,14.07,0.15,333.0,151.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00EVIP8O0; brand STAR BRITE
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0F1FT6GD9,,"1-1/16“ Boat Prop Wrench & PMPS-1-DP Prop Stop Block Kit, 91-859046Q4 Polymer Propeller Wrench - Works for Mercury Mercruiser Alpha, Fits All Outboard & Stern Drive Applications Light-Weight, Yellow",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,19.6,5.49,1.57,4.89,0.15,217.0,58.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F1FT6GD9; brand Yoursme
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0CX4CNYR8,,"Foldable Toilet Stool,7 Inches Bamboo Poop Stool for Bathroom",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,19.96,5.59,1.6,7.89,0.15,2188.0,1655.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CX4CNYR8; brand Beinilai
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0DK97XB99,,"HOMLAND Toilet Safety Rails for Seniors, 350LB Aluminum Toilet Handle | Adjustable Height & Width, Soft Padded Handles, Anti-Slip Rubber Feet, Toilet Safety Frame, Toilet Grab Bars For Elderly",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,32.39,9.07,2.59,8.4,0.15,1342.0,536.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DK97XB99; brand HOMLAND
category:Tool Holsters,553582,Tool Holsters,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,B0DJ3QBCR8,,"Holstery TapeMaster | Clip-On Tape Measure Holder - Low-Profile Measuring Tape Holster for Your Belt, Tool Bags, Pockets, or Pants",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,US,19.99,5.6,1.6,3.93,0.15,416.0,113.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DJ3QBCR8; brand Holstery
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0F13C9HZB,,"2PCS Wrench Roll Up Pouch, Wrench Organizer Roll, Canvas Tool Roll Up Bag",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,15.99,4.48,1.28,3.77,0.15,404.0,128.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F13C9HZB; brand zavcurp
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0D3TCVJPK,,"Magnetic Socket Holder Organizer Set: 9-Piece Detachable 1/4, 3/8, 1/2 Socket Trays Socket Organizer for Tool Box Drawer Holds 120-Piece Standard Size Sockets for Automotive Garage(Blue Red Green)",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,39.99,11.2,3.2,8.25,0.15,1412.0,265.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D3TCVJPK; brand SEDY
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B001F0RCKU,,"Swiffer 360 Dusters Extender Kit, 3 Unscented Dusters With Extendable handle (Packaging May Vary)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,18.47,5.17,1.48,3.5,0.15,1313.0,1799.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B001F0RCKU; brand Swiffer
category:Sponge Mops,23537024011,Sponge Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,B0GJ5SDR3Q,,"Sponge Mop with Built-in Scrub Brush, Heavy-Duty for Deep Cleaning, Durable Handle, Ideal for Tile/Marble/Wood Floors",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,US,19.99,5.6,1.6,3.6,0.15,226.0,20.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GJ5SDR3Q; brand Generic
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B0DHVDDTBD,,Silkyhose Self-Wringing Twist Cotton Mop with 2 Reusable Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,19.99,5.6,1.6,6.77,0.15,215.0,249.0,3.9,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DHVDDTBD; brand Silkyhose
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B0FH4NS8H4,,"GLOHOO Indoor Soft Bristle Broom, 13-Inch Angle Head, Adjustable Handle",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,16.99,4.76,1.36,5.77,0.15,459.0,149.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FH4NS8H4; brand GLOHOO
category:Hand Brooms,14253841,Hand Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,B0GMGNH3LT,,MOPALL Broom with Dustpan Combo Set Collapsible Standing Inc 2 Broom Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,US,24.99,7.0,2.0,8.03,0.15,365.0,56.0,3.8,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GMGNH3LT; brand MOPALL
